Title,Price,Description,Link,Date,Usage
"Kleerkast - Art Nouveau tweedeurskast met spiegel - Glas,","€ 800,00",Elegante art nouveau stijl kledingkast uit circa 1910/1929. Het meubel heeft een grote lade aan de onderkant en twee centrale deur,https://www.marktplaats.nl/v/antiek-en-kunst/kunst-designobjecten/a1509703829-kleerkast-art-nouveau-tweedeurskast-met-spiegel-glas,Gisteren,No usage
antiek art nouveau eiken uitgesneden vrouw beeld gesigneerd,Bieden,Mooi antieke art nouveau massief eiken uigesneden vrouwen beeld. Het beeld is gesigneerd op de voet. Beeld is gemaakt door een kun,https://www.marktplaats.nl/v/antiek-en-kunst/kunst-beelden-en-houtsnijwerken/m2224402258-antiek-art-nouveau-eiken-uitgesneden-vrouw-beeld-gesigneerd,Vandaag,Ophalen of Verzenden
Bureaulamp - Glas - Vintage Vianne-lamp,"€ 10,00",Vianne lamp art deco / art nouveau-stijl hét online veilinghuis voor jou! Catawiki is het meest bezochte online platform in europa,https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509824080-bureaulamp-glas-vintage-vianne-lamp,Vandaag,No usage
Paar Art Nouveau kandelaars - A. Dannauer.,Zie omschrijving,"Een paar prachtig vormgeven art nouveau kandelaars. Genève begin 1900. Verzilverd messing. Hoogte 25 cm basis 14 cm x 15,5 cm geme",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-kandelaars/m2224354128-paar-art-nouveau-kandelaars-a-dannauer,Vandaag,Ophalen of Verzenden
"Robert De Schuytener - Lamp - Textiel, Polypropyleen - Art","€ 5,00",Prachtige art deco stijl lamp van het merk robert de schuytener in bordeauxrode kleur met gouden rand uit de jaren '70. De rec,https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509773811-robert-de-schuytener-lamp-textiel-polypropyleen-art,Vandaag,No usage
2 franse planthouders tazza zamac antiek art nouveau,"€ 100,00",2 franse planthouders tazza zamac antiek art nouveau. Fraaie objecten in art nouveau stijl. Volgens mij gemaakt van zamac. 1 Heeft,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-woonaccessoires/m2224290313-2-franse-planthouders-tazza-zamac-antiek-art-nouveau,Vandaag,Ophalen of Verzenden
"Richard Ginori - Tafellamp - Empire - Porselein, Textiel -","€ 170,00","Neoklassieke tafellamp van turquoise porselein. Richard ginori, italië, begin 20e eeuw. Zeldzaam item. Verzamelaarsstuk. Art deco",https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509825995-richard-ginori-tafellamp-empire-porselein-textiel,Vandaag,No usage
Art Nouveau - buro schaal - vide poche [1358],"€ 65,00",Fraaie tinnen art nouveau schaal die prachtig is uitgevoerd met een liggend vrouwenfiguur. Gemerkt: c&k - tiel lengte ca: 350,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-overige-antiek/m2224351339-art-nouveau-buro-schaal-vide-poche-1358,Vandaag,Ophalen
Tafellamp (2) - Glas - Glas-in-lood tafellampen,"€ 20,00",Prachtige glas-in-lood tafellampen in elegante art nouveau-stijl. In uitstekende staat. E14-fitting eu-stekker totale hoogte: 38 c,https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509826025-tafellamp-2-glas-glas-in-lood-tafellampen,Vandaag,No usage
Antieke Franse Art Nouveau kartonnen juweliersdoosje (S1),"€ 70,00","Antiek zeer zeldzaam klein rond art nouveau kartonnen juweliersdoos met litho van een vrouwenportret met grote hoed, uit frankrijk",https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/m2224368507-antieke-franse-art-nouveau-kartonnen-juweliersdoosje-s1,Vandaag,Ophalen of Verzenden
"EPI - Lamp - Messing, Goud metaal - Gemaakt in Frankrijk -","€ 30,00","Schitterende lamp in messing en goudmetaal van het merk epi, gemaakt in frankrijk. Sinds 1947 heeft epi luminaires in haar product",https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509826033-epi-lamp-messing-goud-metaal-gemaakt-in-frankrijk,Vandaag,No usage
"Tafellamp - Brons, Opaalglas","€ 5,00",Klassieke art nouveau leeslamp / tafellamp in brons met verstelbare opaal glazen kap uit de jaren 70. Deze lamp heeft een hoogte v,https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/a1509825997-tafellamp-brons-opaalglas,Gisteren,No usage
"Art Nouveau vaas ,apart glazuur",Bieden,"Tka; art nouveau vaas met apart glazuurwerk , de blauwe band is ingekerft  , lijkt mij belgisch of frans , op een glazuurchipje op",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-keramiek-en-aardewerk/m2222927888-art-nouveau-vaas-apart-glazuur,13 jan 25,Ophalen of Verzenden
