Title,Price,Description,Link,Date,Usage
"Veel brocante kledingkasten, oude kast, vintage kast, Buffet",N.o.t.k.,"Zoekt u een unieke kast of meubelstuk voor uw interieur? Wij verkopen goede, kwalitatieve en duurzame meubels van 120 jaar oud. Wi",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/a1000367052-veel-brocante-kledingkasten-oude-kast-vintage-kast-buffet,Vandaag,No usage
Antieke coffee/ tea vitrinekastjes,Zie omschrijving,(web) winkel saense sjans in den oever alleen af te halen dit kan bij ons in den oever maar wij zijn ook 2 tot 3x per week in amst,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-woonaccessoires/m2228194722-antieke-coffee-tea-vitrinekastjes,Vandaag,Ophalen
Zeer veel antieke kasten | Op maat gemaakt | uitneembaar,N.o.t.k.,Al tientallen jaren is het inboedelhuis gespecialiseerd in het renoveren van antiek. Wij selecteren deze zelf om met zekerheid hog,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/a1435146605-zeer-veel-antieke-kasten-op-maat-gemaakt-uitneembaar,Vandaag,No usage
"Pendule - Franklin Mint - Antiek Aardewerk, Porselein,","€ 250,00",Hét online veilinghuis voor jou! Catawiki is het meest bezochte online platform in europa voor bijzondere objecten geselecteerd do,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-klokken/a1510095919-pendule-franklin-mint-antiek-aardewerk-porselein,Vandaag,No usage
Amsterdamse School klok - Art Nouveau Hout - 1930-1940 -,"€ 200,00",Er mist 1 klein stuk hout rechtsvoor. R er zijn enkele kleine oneffenheden in het hout.r r #clocksandwatches hét online veilinghui,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-klokken/a1510095986-amsterdamse-school-klok-art-nouveau-hout-1930-1940,Vandaag,No usage
Antiek Houten Kandelaar,"€ 95,00","Antieke kandelaar met een prachtig doorleefde uitstraling. De originele lichtblauwe verf, subtiel verweerd door de tijd geeft de k",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-woonaccessoires/m2228075776-antiek-houten-kandelaar,Vandaag,Ophalen of Verzenden
twee authentieke altaarkruisen uit kapel,"€ 60,00",Twee unieke klassieke metalen altaarkruisen uit kerk in noordwijkerhout. Stijl art deco/jugendstil (zie voet van de kruizen). Hoog,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/m2228018393-twee-authentieke-altaarkruisen-uit-kapel,Vandaag,Ophalen of Verzenden
Plaatsnaambord met eigen plaatsnaam in vintage / retro stijl,"€ 35,00","Een oud plaatsnaambord van je eigen woonplaats aan de muur? Door de verweerde stijl, het roesteffect en het oude lettertype krijgt",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-wandborden-en-tegels/a1488085740-plaatsnaambord-met-eigen-plaatsnaam-in-vintage-retro-stijl,Vandaag,Verzenden
Pie Wilhelmus (1926-2003) - Oud dorpsplein,"€ 60,00",Olieverf op doek van de nederlandse kunstschilder pie wilhelmus (1926-2003). Thema: oud dorpsgezicht gesigneerd. In zeer goede sta,https://www.marktplaats.nl/v/antiek-en-kunst/kunst-schilderijen-klassiek/a1510040558-pie-wilhelmus-1926-2003-oud-dorpsplein,Vandaag,No usage
"Erasmi Paraphrasis op het N.Testament, Amsterdam 1639",Bieden,"Nederlandstalige in 1639 vervaardigde herdruk van de paraphrasis van het nieuwe testament van desiderius erasmus, de werelvermaard",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-boeken-en-bijbels/m2228168076-erasmi-paraphrasis-op-het-n-testament-amsterdam-1639,Vandaag,Ophalen
"Veel brocante kledingkasten, oude kast, vintage kast, Buffet",N.o.t.k.,"Zoekt u een unieke kast of meubelstuk voor uw interieur? Wij verkopen goede, kwalitatieve en duurzame meubels van 120 jaar oud. Wi",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/a1000367052-veel-brocante-kledingkasten-oude-kast-vintage-kast-buffet,Vandaag,No usage
Amsterdamse School klok - Art Nouveau Hout - 1930-1940 -,"€ 200,00",Er mist 1 klein stuk hout rechtsvoor. R er zijn enkele kleine oneffenheden in het hout.r r #clocksandwatches hét online veilinghui,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-klokken/a1510095986-amsterdamse-school-klok-art-nouveau-hout-1930-1940,Vandaag,No usage
Grote keuze antieke en brocante kasten in Alphen ad Rijn,Zie omschrijving,"Transport is mogelijk! De doofpot alphen aan den rijn, antiek, brocante en wonen. Leuk, kom gezellig neuzen, grote keuze, geopend",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/a1458136361-grote-keuze-antieke-en-brocante-kasten-in-alphen-ad-rijn,Vandaag,No usage
"3-zitsbank, met chaise longue/Vissle beige","€ 379,00","Dankzij de zachte vormen, de moderne uitstraling en zijn slijtvaste lichte bekleding is deze bank met chaise longue een leuke comb",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-stoelen-en-banken/a1504984054-3-zitsbank-met-chaise-longue-vissle-beige,Vandaag,Verzenden
Zeer veel antieke kasten | Op maat gemaakt | uitneembaar,N.o.t.k.,Al tientallen jaren is het inboedelhuis gespecialiseerd in het renoveren van antiek. Wij selecteren deze zelf om met zekerheid hog,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/a1435146605-zeer-veel-antieke-kasten-op-maat-gemaakt-uitneembaar,Vandaag,No usage
Vier 19e eeuwse Nederlandse bijbels met zilveren slot,"€ 100,00",Vier 19e eeuwse nederlandse bijbels met zilveren slot bijbels zijn alle vier in nette en complete staat en de zilveren sloten zijn,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-boeken-en-bijbels/m2228209442-vier-19e-eeuwse-nederlandse-bijbels-met-zilveren-slot,Vandaag,Ophalen of Verzenden
Bestekset voor 12 personen - Verzilverd - Stijl Lodewijk XV,"€ 68,00","Bestekset van 51 delig, gemerkt en geperforeerd, in redelijke staat, ze zouden goed zijn, maar de messen zijn in redelijke staat g",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-tafels/a1510010647-bestekset-voor-12-personen-verzilverd-stijl-lodewijk-xv,Vandaag,No usage
Kees Van Dongen (1877-1968) - Croquis ( ingelijst ),"€ 400,00","Pochoir ""croquis"" . ( Ingelijst ) uit het boek van dongen van edmond des courières, een rijk geïllustreerde monografie o",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-overige-antiek/a1510094727-kees-van-dongen-1877-1968-croquis-ingelijst,Vandaag,No usage
Keukenmes - Utility knife - Vernikkeld messing - Finland -,"€ 40,00","Mooi, functioneel klein snijmes met ophanghaakje. Gemaakt in finland jaren 1930- 1950, werd vooral gebruikt tijdens en na de jacht",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-keukenbenodigdheden/a1510081934-keukenmes-utility-knife-vernikkeld-messing-finland,Vandaag,No usage
Antieke Biedermeier commode + meidenkast set OPKNAPPER,Bieden,"Leuke set, bestaande uit een biedermeier meidenkast en een biedermeier commode. Beide kasten moeten opgeknapt worden, maar maken e",https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/m2227885229-antieke-biedermeier-commode-meidenkast-set-opknapper,Vandaag,Ophalen of Verzenden
"Beeld, Schitterend Mariabeeld - 82 cm - Gips - 1920","€ 40,00",Zeer mooi groot mariabeeld. Zij heeft een prachtige uitstraling. Ze heeft een kleine beschadiging aan haar linkerhand bij de vinge,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-boeken-en-bijbels/a1510084834-beeld-schitterend-mariabeeld-82-cm-gips-1920,Vandaag,No usage
Skeletklok - Messing - 21e eeuw,"€ 425,00",Skeletklok navigatieklok messing materialen ongeveer 5 dagen gangreserve acryl deksel mechanische beweging heel uniek en leuk goed,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-klokken/a1510096010-skeletklok-messing-21e-eeuw,Vandaag,No usage
Antieke brocante eiken spiegelkast linnenkast vintage kast,Bieden,"Antieke brocante eiken spiegelkast / linnenkast. Verkeert in zeer nette, puntgave staat met rechte deuren die netjes sluiten met s",https://www.marktplaats.nl/v/antiek-en-kunst/curiosa-en-brocante/m2227873493-antieke-brocante-eiken-spiegelkast-linnenkast-vintage-kast,Vandaag,Ophalen of Verzenden
redbull - Koelkast - Staal - Redbull-koelkast,"€ 3,00","Redbull minikoelkast, onderhouden en in perfecte staat hét online veilinghuis voor jou! Catawiki is het meest bezochte online plat",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-wandborden-en-tegels/a1510156665-redbull-koelkast-staal-redbull-koelkast,Vandaag,No usage
oude speculaasplank,Bieden,Deze authentieke oude speculaasplank is tot in de jaren 1950 in de bakkerij van mijn vader gebruikt om grote speculaaspoppen te ba,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-keukenbenodigdheden/m2228204565-oude-speculaasplank,Vandaag,Ophalen of Verzenden
"antiek barkok eettafel, eetstoelen, kabinetkunst","€ 500,00","Uit erfenis van een kameraad. Barok antiek. Best bijzonder. Kabinetskast, eetstoelen, eettafel (blad afklapbaar) bureau/eettafel.",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-tafels/m2226900777-antiek-barkok-eettafel-eetstoelen-kabinetkunst,Vandaag,Ophalen
Balans of weegschaal - Gietijzer - Weegschaal gietijzer,"€ 10,00",Een zeer mooie gietijzeren weeg schaal uit begin 1900 met zes gewichten 1x 1 kilo 2x 500 gram 1x 200 gram 1x 100 gram en 1x 50 gra,https://www.marktplaats.nl/v/antiek-en-kunst/antiek-keukenbenodigdheden/a1510028139-balans-of-weegschaal-gietijzer-weegschaal-gietijzer,Vandaag,No usage
Antieke ladekast met spiegel (Italië jaren 30),Bieden,"Deze elegante ladekast, gemaakt in noord-italië in de jaren ’30, is een prachtig stuk vintage meubel. Het meubelstuk is in het ver",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-meubels-kasten/m2218387287-antieke-ladekast-met-spiegel-italie-jaren-30,Vandaag,Ophalen
Mal Antiek - Industriële Steenmal,"€ 40,00","Oude solide steenmal met een industriële uitstraling uitgevoerd in hout en ijzer. De steenmal heeft 6 aparte vakken, elk vak is on",https://www.marktplaats.nl/v/antiek-en-kunst/antiek-wandborden-en-tegels/a1509952110-mal-antiek-industriele-steenmal,Vandaag,No usage
